name,genres
Maelstrom: The Battle for Earth Begins,"[{'id': '2', 'description': 'Strategy'}]"
Hospital Tycoon,"[{'id': '28', 'description': 'Simulation'}]"
Half-Life: Opposing Force,
LUMINES™ Advance Pack,"[{'id': '4', 'description': 'Casual'}]"
Grand Theft Auto III,"[{'id': '1', 'description': 'Action'}]"
Grand Theft Auto: Vice City,"[{'id': '1', 'description': 'Action'}]"
Grand Theft Auto: San Andreas,"[{'id': '1', 'description': 'Action'}]"
Manhunt,"[{'id': '1', 'description': 'Action'}]"
Max Payne,"[{'id': '1', 'description': 'Action'}]"
Max Payne 2: The Fall of Max Payne,"[{'id': '1', 'description': 'Action'}]"
Midnight Club 2,"[{'id': '9', 'description': 'Racing'}]"
Grand Theft Auto,"[{'id': '1', 'description': 'Action'}]"
Grand Theft Auto 2,"[{'id': '1', 'description': 'Action'}]"
Bully: Scholarship Edition,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Grand Theft Auto IV,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Grand Theft Auto: Episodes from Liberty City,"[{'id': '1', 'description': 'Action'}]"
Culpa Innata,"[{'id': '3', 'description': 'RPG'}, {'id': '4', 'description': 'Casual'}, {'id': '25', 'description': 'Adventure'}]"
Sacred Gold,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]"
Darkstar One,"[{'id': '1', 'description': 'Action'}]"
Jack Keane,"[{'id': '25', 'description': 'Adventure'}]"
FlatOut: Ultimate Carnage,"[{'id': '9', 'description': 'Racing'}]"
Jagged Alliance 2 Gold,"[{'id': '2', 'description': 'Strategy'}]"
Jagged Alliance 2 Gold,"[{'id': '2', 'description': 'Strategy'}]"
Exodus from the Earth ,"[{'id': '1', 'description': 'Action'}]"
Perimeter 2: New Earth,"[{'id': '2', 'description': 'Strategy'}]"
SlamIt Pinball Big Score,"[{'id': '4', 'description': 'Casual'}]"
Ankh 2: Heart of Osiris ,"[{'id': '25', 'description': 'Adventure'}]"
Ankh 3: Battle of the Gods,"[{'id': '25', 'description': 'Adventure'}]"
BC Kings,"[{'id': '2', 'description': 'Strategy'}]"
Port Royale 2,"[{'id': '2', 'description': 'Strategy'}]"
9th Company: Roots Of Terror,"[{'id': '2', 'description': 'Strategy'}]"
PuzzleQuest: Challenge of the Warlords,"[{'id': '4', 'description': 'Casual'}]"
Prison Tycoon 3™: Lockdown,"[{'id': '2', 'description': 'Strategy'}]"
18 Wheels of Steel: American Long Haul,"[{'id': '9', 'description': 'Racing'}]"
Hunting Unlimited™ 2008,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '2', 'description': 'Strategy'}]"
Mahjongg Investigations: Under Suspicion,"[{'id': '4', 'description': 'Casual'}]"
Ride! Carnival Tycoon,"[{'id': '28', 'description': 'Simulation'}]"
Hot Dish,
Dr. Daisy Pet Vet,
Sprint Cars Road to Knoxville,"[{'id': '9', 'description': 'Racing'}]"
Midnight Outlaw: 6 Hours to SunUp,"[{'id': '9', 'description': 'Racing'}]"
Drakensang,"[{'id': '3', 'description': 'RPG'}]"
Half-Life: Opposing Force,
Half-Life: Opposing Force,
Mission Runway,"[{'id': '28', 'description': 'Simulation'}]"
Hunting Unlimited 2010,"[{'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
Overlord™: Raising Hell,"[{'id': '3', 'description': 'RPG'}]"
Rise of the Argonauts,"[{'id': '3', 'description': 'RPG'}]"
Damnation,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Overlord II,"[{'id': '3', 'description': 'RPG'}]"
Operation Flashpoint: Dragon Rising,"[{'id': '1', 'description': 'Action'}]"
AudioSurf,"[{'id': '23', 'description': 'Indie'}]"
Ninja Reflex: Steamworks Edition,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Half-Life: Opposing Force,
America's Army 3,"[{'id': '1', 'description': 'Action'}]"
Unreal 2: The Awakening,"[{'id': '1', 'description': 'Action'}]"
Unreal Tournament 3 Black,"[{'id': '1', 'description': 'Action'}]"
Unreal Tournament 2004: Editor's Choice Edition,"[{'id': '1', 'description': 'Action'}]"
Unreal Tournament: Game of the Year Edition,"[{'id': '1', 'description': 'Action'}]"
Unreal Gold,"[{'id': '1', 'description': 'Action'}]"
Half-Life: Opposing Force,
Prince of Persia: Warrior Within™,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Far Cry®,"[{'id': '1', 'description': 'Action'}]"
Prince of Persia: The Two Thrones™,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Tom Clancy's Rainbow Six® Vegas,"[{'id': '1', 'description': 'Action'}]"
Tom Clancy's Splinter Cell®,"[{'id': '1', 'description': 'Action'}]"
Tom Clancy's Splinter Cell Chaos Theory®,"[{'id': '1', 'description': 'Action'}]"
Tom Clancy's Splinter Cell Double Agent®,"[{'id': '1', 'description': 'Action'}]"
Prince of Persia®: The Sands of Time,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Tom Clancy's Ghost Recon® Desert Siege™,"[{'id': '1', 'description': 'Action'}]"
Tom Clancy's Ghost Recon® Island Thunder™,"[{'id': '1', 'description': 'Action'}]"
Tom Clancy's Rainbow Six Lockdown™,"[{'id': '1', 'description': 'Action'}]"
Rayman Raving Rabbids™,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Assassin's Creed™: Director's Cut Edition,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Tom Clancy's Rainbow Six® Vegas 2,"[{'id': '1', 'description': 'Action'}]"
Beyond Good and Evil™,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Petz® Horsez® 2,"[{'id': '28', 'description': 'Simulation'}]"
Heroes of Might & Magic V,"[{'id': '2', 'description': 'Strategy'}]"
Brothers in Arms: Road to Hill 30™,"[{'id': '1', 'description': 'Action'}]"
Silent Hunter®: Wolves of the Pacific,"[{'id': '28', 'description': 'Simulation'}]"
Silent Hunter® III,"[{'id': '28', 'description': 'Simulation'}]"
Silent Hunter®: Wolves of the Pacific U-Boat Missions,"[{'id': '28', 'description': 'Simulation'}]"
Cold Fear™,"[{'id': '1', 'description': 'Action'}]"
Tom Clancy's Ghost Recon®,"[{'id': '1', 'description': 'Action'}]"
IL-2 Sturmovik: 1946,"[{'id': '28', 'description': 'Simulation'}]"
Half-Life: Opposing Force,
Heroes of Might & Magic V: Tribes of the East,"[{'id': '2', 'description': 'Strategy'}]"
Heroes of Might & Magic V: Hammers of Fate,"[{'id': '2', 'description': 'Strategy'}]"
Brothers in Arms: Hell's Highway™,"[{'id': '1', 'description': 'Action'}]"
Harvest: Massive Encounter,"[{'id': '2', 'description': 'Strategy'}, {'id': '23', 'description': 'Indie'}]"
The Wonderful End of the World,"[{'id': '23', 'description': 'Indie'}, {'id': '4', 'description': 'Casual'}]"
AaAaAA!!! - A Reckless Disregard for Gravity,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]"
1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),"[{'id': '1', 'description': 'Action'}, {'id': '70', 'description': 'Early Access'}, {'id': '23', 'description': 'Indie'}]"
AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]"
"Warhammer 40,000: Dawn of War II","[{'id': '2', 'description': 'Strategy'}]"
Oddworld: Abe's Oddysee®,"[{'id': '25', 'description': 'Adventure'}]"
Oddworld: Abe's Exoddus®,"[{'id': '25', 'description': 'Adventure'}]"
Oddworld: Munch's Oddysee,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '2', 'description': 'Strategy'}]"
Oddworld: Stranger's Wrath HD,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '2', 'description': 'Strategy'}]"
Planet Busters,"[{'id': '23', 'description': 'Indie'}, {'id': '4', 'description': 'Casual'}]"
7 Wonders II,"[{'id': '4', 'description': 'Casual'}]"
Luxor Amun Rising,"[{'id': '4', 'description': 'Casual'}]"
Luxor 2,"[{'id': '4', 'description': 'Casual'}]"
Luxor 3,"[{'id': '4', 'description': 'Casual'}]"
Little Farm,"[{'id': '4', 'description': 'Casual'}]"
Luxor,"[{'id': '4', 'description': 'Casual'}]"
Discovery! A Seek and Find Adventure,"[{'id': '4', 'description': 'Casual'}]"
Samantha Swift and the Hidden Roses of Athena,"[{'id': '4', 'description': 'Casual'}]"
7 Wonders: Treasures of Seven,"[{'id': '4', 'description': 'Casual'}]"
Luxor: Quest for the Afterlife ,"[{'id': '4', 'description': 'Casual'}]"
Samantha Swift and the Golden Touch,"[{'id': '4', 'description': 'Casual'}]"
Virtual Villagers: A New Home,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]"
Virtual Villagers: The Lost Children,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]"
Plant Tycoon,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]"
Fish Tycoon,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]"
Virtual Villagers - The Secret City,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]"
Virtual Families,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]"
Everyday Shooter,"[{'id': '23', 'description': 'Indie'}, {'id': '4', 'description': 'Casual'}]"
F.E.A.R. 2: Project Origin,"[{'id': '1', 'description': 'Action'}]"
Chaos Theory,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Trials 2: Second Edition,"[{'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '18', 'description': 'Sports'}]"
Monster Trucks Nitro ,"[{'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '18', 'description': 'Sports'}]"
Insecticide Part 1,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Velvet Assassin,"[{'id': '1', 'description': 'Action'}]"
Legendary,"[{'id': '1', 'description': 'Action'}]"
Sid Meier's Civilization IV: Colonization,"[{'id': '2', 'description': 'Strategy'}]"
GROUND BRANCH,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Tribes: Ascend,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}]"
Children of the Nile: Enhanced Edition,"[{'id': '2', 'description': 'Strategy'}, {'id': '28', 'description': 'Simulation'}]"
Children of the Nile: Alexandria,"[{'id': '2', 'description': 'Strategy'}, {'id': '28', 'description': 'Simulation'}]"
Hinterland,"[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
Mosby's Confederacy,"[{'id': '2', 'description': 'Strategy'}]"
Crysis,"[{'id': '1', 'description': 'Action'}]"
Crysis Warhead®,"[{'id': '1', 'description': 'Action'}]"
SPORE™,"[{'id': '28', 'description': 'Simulation'}]"
Mirror's Edge™,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Need for Speed Undercover,"[{'id': '1', 'description': 'Action'}, {'id': '9', 'description': 'Racing'}]"
SPORE™ Creepy & Cute Parts Pack,"[{'id': '28', 'description': 'Simulation'}]"
Dragon Age: Origins,"[{'id': '3', 'description': 'RPG'}]"
Mass Effect,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]"
Dead Space,"[{'id': '1', 'description': 'Action'}]"
Command & Conquer: Red Alert 3,"[{'id': '2', 'description': 'Strategy'}]"
Zombie Panic! Source,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
"Pirates, Vikings, and Knights II","[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
Dystopia,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
Nuclear Dawn,"[{'id': '1', 'description': 'Action'}, {'id': '2', 'description': 'Strategy'}]"
Empires Mod,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '2', 'description': 'Strategy'}]"
Half-Life: Opposing Force,
"Precipice of Darkness, Episode One","[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]"
"Precipice of Darkness, Episode Two","[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]"
DeathSpank,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
DeathSpank: Thongs of Virtue,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}, {'id': '23', 'description': 'Indie'}]"
The Baconing,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]"
Unstoppable Gorg,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Spectraball,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Half-Life: Opposing Force,
Crazy Machines 2,"[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]"
Crazy Machines,"[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]"
Crazy Machines 1.5,"[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]"
Crazy Machines 1.5,"[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]"
Crazy Machines 1.5,"[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]"
Helldorado,"[{'id': '2', 'description': 'Strategy'}]"
Mata Hari,"[{'id': '25', 'description': 'Adventure'}]"
Defense Grid: The Awakening,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Mayhem Intergalactic,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
And Yet It Moves,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Zero Gear,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '18', 'description': 'Sports'}]"
Silent Hill Homecoming,"[{'id': '25', 'description': 'Adventure'}]"
Puzzle Chronicles,"[{'id': '4', 'description': 'Casual'}, {'id': '3', 'description': 'RPG'}]"
Rocket Knight,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Biozone,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
Tank Universal,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Space Ark,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '4', 'description': 'Casual'}]"
Eternity's Child,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Brothers in Arms: Earned in Blood™,"[{'id': '1', 'description': 'Action'}]"
Half-Life: Opposing Force,
Tom Clancy's Rainbow Six® 3 Gold,"[{'id': '1', 'description': 'Action'}]"
Far Cry® 2: Fortune's Edition,"[{'id': '1', 'description': 'Action'}]"
Prince of Persia®,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Galactic Bowling,"[{'id': '23', 'description': 'Indie'}, {'id': '4', 'description': 'Casual'}, {'id': '18', 'description': 'Sports'}]"
Red Faction Guerrilla Steam Edition,"[{'id': '1', 'description': 'Action'}]"
S.T.A.L.K.E.R.: Clear Sky,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]"
Red Faction,"[{'id': '1', 'description': 'Action'}]"
Company of Heroes: Tales of Valor,"[{'id': '2', 'description': 'Strategy'}]"
Red Faction II,"[{'id': '1', 'description': 'Action'}, {'id': '2', 'description': 'Strategy'}]"
"Warhammer® 40,000: Dawn of War® II Chaos Rising","[{'id': '2', 'description': 'Strategy'}]"
Starscape,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Mr. Robot,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Shatter,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
The Witcher: Enhanced Edition Director's Cut,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]"
The Witcher 2: Assassins of Kings Enhanced Edition,"[{'id': '3', 'description': 'RPG'}]"
LEGO® Batman™: The Videogame,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Watchmen: The End is Nigh,"[{'id': '1', 'description': 'Action'}]"
Watchmen: The End is Nigh Part 2,"[{'id': '1', 'description': 'Action'}]"
F.E.A.R.,"[{'id': '1', 'description': 'Action'}]"
F.E.A.R. 3,"[{'id': '1', 'description': 'Action'}]"
F.E.A.R.,"[{'id': '1', 'description': 'Action'}]"
F.E.A.R.,"[{'id': '1', 'description': 'Action'}]"
LEGO® Harry Potter: Years 1-4,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Gravitron 2,"[{'id': '23', 'description': 'Indie'}, {'id': '4', 'description': 'Casual'}]"
Project Aftermath,"[{'id': '2', 'description': 'Strategy'}, {'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Pyroblazer®,"[{'id': '9', 'description': 'Racing'}]"
Age of Booty™,"[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]"
Flock!,"[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]"
Street Fighter® IV,"[{'id': '1', 'description': 'Action'}]"
Bionic Commando,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Bionic Commando: Rearmed,"[{'id': '1', 'description': 'Action'}]"
Resident Evil™ 5/ Biohazard 5®,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Driver® Parallel Lines,"[{'id': '9', 'description': 'Racing'}]"
Tom Clancy's EndWar™,"[{'id': '2', 'description': 'Strategy'}]"
Call of Juarez®: Bound in Blood,"[{'id': '1', 'description': 'Action'}]"
World of Goo,"[{'id': '23', 'description': 'Indie'}]"
Mount & Blade,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Penumbra: Black Plague Gold Edition,"[{'id': '72', 'description': 'Nudity'}, {'id': '74', 'description': 'Gore'}, {'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Hearts of Iron 2 Complete,"[{'id': '2', 'description': 'Strategy'}]"
Penumbra: Requiem,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Penumbra Overture,"[{'id': '74', 'description': 'Gore'}, {'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Zeno Clash,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Rock of Ages,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '2', 'description': 'Strategy'}]"
